Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
36,6070281.43939316459,4966288.7900753580034,0,58676.921369371761102,229975.56381215731381,3169.9035361317210118
37,6090421.3129302822053,4967466.5664557730779,0,58676.921369371761102,252330.93130875925999,3169.9035361317210118
38,6110561.1864673998207,4968644.3428361881524,0,58676.921369371761102,264825.4000627702917,3169.9035361317210118
39,6128254.0964191025123,4969822.119216603227,0,58676.921369371761102,264825.4000627702917,3169.9035361317210118
40,6121186.3269471433014,4970999.8955970183015,0,58676.921369371761102,264825.4000627702917,3169.9035361317210118
41,6099409.1801542611793,4972177.671977433376,0,58676.921369371761102,264825.4000627702917,3169.9035361317210118
42,6077632.0333613790572,4973355.4483578484505,0,37261.785879371760529,256139.15710926757311,3169.9035361317210118
43,6055854.8865684969351,4974533.2247382635251,0,28441.024922595403041,208206.36784928274574,3169.9035361317210118
44,6034077.739775614813,4975711.0011186785996,0,28441.024922595403041,149987.89406315138331,3169.9035361317210118
45,6012300.5929827326909,4976888.7774990936741,0,28441.024922595403041,100192.53275436660624,3169.9035361317210118
46,5990523.4461898505688,4978066.5538795087487,0,28441.024922595403041,50390.081920544456807,3169.9035361317210118
47,5968746.2993969684467,4979244.3302599238232,0,28441.024922595403041,4542.0938974603341194,3169.9035361317210118
48,5946969.1526040863246,4980422.1066403388977,0,7025.889432595404287,0,1380.4245952514283999
49,5925192.0058112042025,4981599.8830207539722,0,0,0,1380.4245952514283999
50,5903414.8590183220804,4982777.6594011690468,0,0,0,1380.4245952514283999
51,5881637.7122254399583,4983955.4357815841213,0,0,0,1380.4245952514283999
52,5864087.5923481071368,4985133.2121619991958,0,0,0,1380.4245952514283999
53,5856773.0698767984286,4986310.9885424142703,0,0,0,1380.4245952514283999
54,5855734.0651467656717,4987488.7649228293449,0,0,0,1380.4245952514283999
55,5866017.7551587168127,4988666.5413032444194,0,0,0,1380.4245952514283999
56,5886157.6286958344281,4989844.3176836594939,0,0,2248.694254081724921,1380.4245952514283999
57,5906297.5022329520434,4991022.0940640745685,0,0,36402.233646759661497,1380.4245952514283999
58,5926437.3757700696588,4992199.870444489643,0,0,88009.99561216722941,1380.4245952514283999
59,5946577.2493071872741,4993377.6468249047175,0,0,150844.29991889093071,1380.4245952514283999
60,5966717.1228443048894,4994555.423205319792,0,0,221088.99345365332556,1380.4245952514283999
61,5986856.9963814225048,4995733.1995857348666,0,0,288324.30052546178922,1380.4245952514283999
62,6006996.8699185401201,4996910.9759661499411,0,0,330101.89524700574111,1380.4245952514283999
63,6027136.7434556577355,4998088.7523465650156,0,0,340871.06388063944178,1380.4245952514283999
64,6047276.6169927753508,4999266.5287269800901,0,0,332163.33983716822695,1380.4245952514283999
65,6067416.4905298929662,5000444.3051073951647,0,0,291160.05451085069217,1380.4245952514283999
66,6087556.3640670105815,5001622.0814878102392,0,0,223603.47095986359636,1380.4245952514283999
67,6107696.2376041281968,5002799.8578682253137,0,0,143449.96768294030335,1380.4245952514283999
68,6127836.1111412458122,5003977.6342486403883,0,0,78069.734369898098521,1380.4245952514283999
69,6147975.9846783634275,5005155.4106290554628,0,0,34551.486857843745383,1380.4245952514283999
70,6168115.8582154810429,5006333.1870094705373,0,0,12960.171175305040379,46.434221917912509525
71,6188255.7317525986582,5007510.9633898856118,0,0,0,0
72,6208395.6052897162735,5008688.7397703006864,0,0,0,0
73,6228535.4788268338889,5009866.5161507157609,0,0,0,0
74,6248675.3523639515042,5011044.2925311308354,0,0,0,0
75,6268815.2259010691196,5012222.0689115459099,0,0,0,0
76,6288955.0994381867349,5013399.8452919609845,0,0,0,0
77,6309094.9729753043503,5014577.621672376059,0,0,0,0
78,6329234.8465124219656,5015755.3980527911335,0,0,0,0
79,6349374.7200495395809,5016933.1744332062081,0,0,0,0
80,6369514.5935866571963,5018110.9508136212826,0,0,0,0
81,6389654.4671237748116,5019288.7271940363571,0,0,8048.2442204463441158,0
82,6409794.340660892427,5020466.5035744514316,0,0,32215.36606157217102,0
83,6429934.2141980100423,5021644.2799548665062,0,0,75603.573058367866906,0
84,6450074.0877351276577,5022822.0563352815807,0,0,124350.22575721199973,0
85,6470213.961272245273,5023999.8327156966552,0,0,164142.09006858448265,0
86,6490353.8348093628883,5025177.6090961117297,0,0,192784.28277023532428,0
87,6510493.7083464805037,5026355.3854765268043,0,0,212376.1466858574131,0
88,6530633.581883598119,5027533.1618569418788,0,0,224823.54388443508651,0
89,6550773.4554207157344,5028710.9382373569533,0,0,223343.29800284901285,0
90,6570913.3289578333497,5029888.7146177720279,0,0,197939.033827817766,0
91,6591053.202494950965,5031066.4909981871024,0,0,156258.16066883748863,0
92,6611193.0760320685804,5032244.2673786021769,0,0,115352.66481409457629,0
93,6631332.9495691861957,5033422.0437590172514,0,0,81308.929053939966252,0
94,6651472.8231063038111,5034599.820139432326,0,0,54672.030680746851431,0
95,6671612.6966434214264,5035777.5965198474005,0,0,24503.594013286903646,0
96,6691752.5701805390418,5036955.372900262475,0,0,5542.5851787517167395,0
97,6711892.4437176566571,5038133.1492806775495,0,0,1439.0069610129357898,0
98,6732032.3172547742724,5039310.9256610926241,0,0,0,0
99,6752172.1907918918878,5040488.7020415076986,0,0,0,0
100,6772312.0643290095031,5041666.4784219227731,0,1009.8698076198251101,0,0
101,6792451.9378661271185,5042844.2548023378477,0,5950.7755389424091845,0,0
102,6812591.8114032447338,5044022.0311827529222,0,12951.582063471174479,0,0
103,6832731.6849403623492,5045199.8075631679967,0,18782.556505277825636,0,0
104,6852871.5584774799645,5046377.5839435830712,0,37328.063839617825579,140.56634581968518205,0
105,6873011.4320145975798,5047555.3603239981458,0,55873.571173957825522,24290.16003947750869,0
106,6893151.3055517151952,5048733.1367044132203,0,58252.082085649264627,91088.822879401675891,0
107,6913291.1790888328105,5049910.9130848282948,0,76797.58941998926457,151639.54108570778044,0
108,6933431.0526259504259,5051088.6894652433693,0,95343.096754329264513,224726.72997451404808,0
109,6953570.9261630680412,5052266.4658456584439,0,113888.60408866926446,294263.12367752037244,0
110,6973710.7997001856565,5053444.2422260735184,0,132434.11142300924985,348993.56647749140393,0
111,6993850.6732373032719,5054622.0186064885929,0,150979.61875734926434,382682.38853323098738,0
112,7013990.5467744208872,5055799.7949869036674,0,169525.12609168927884,387909.01659999997355,0
113,7034130.4203115385026,5056977.571367318742,0,169525.12609168927884,387909.01659999997355,0
114,7054270.2938486561179,5058155.3477477338165,0,169525.12609168927884,369530.56449413765222,0
115,7074410.1673857737333,5059333.124128148891,0,148109.99060168926371,344881.12013841222506,0
116,7094550.0409228913486,5060510.9005085639656,0,148109.99060168926371,292609.99014676967636,0
117,7114689.9144600089639,5061688.6768889790401,0,148109.99060168926371,243583.06186330545461,0
118,7134829.7879971265793,5062866.4532693941146,0,144962.10598605847917,196064.29480696914834,0
119,7154969.6615342441946,5064044.2296498091891,0,144962.10598605847917,146303.4850241477252,0
120,7175109.53507136181,5065222.0060302242637,0,123546.9704960584786,131971.77489405538654,0
121,7195249.4086084794253,5066399.7824106393382,0,102131.83500605847803,129932.38994483221904,0
122,7215389.2821455970407,5067577.5587910544127,0,102131.83500605847803,109573.01643396946019,0
123,7235529.155682714656,5068755.3351714694872,0,102131.83500605847803,94446.726652105367975,0
124,7255669.0292198322713,5069933.1115518845618,0,92624.292250327227521,94446.726652105367975,0
125,7275808.9027569498867,5071110.8879322996363,0,92624.292250327227521,94446.726652105367975,0
126,7295948.776294067502,5072288.6643127147108,0,92624.292250327227521,94446.726652105367975,0
127,7316088.6498311851174,5073466.4406931297854,0,92624.292250327227521,95466.152362901775632,0
128,7336228.5233683027327,5074644.2170735448599,0,92624.292250327227521,117493.56672642470221,0
129,7356368.396905420348,5075821.9934539599344,0,92624.292250327227521,161055.46090612199623,0
130,7376508.2704425379634,5076999.7698343750089,0,92624.292250327227521,209416.15132575336611,0
131,7396648.1439796555787,5078177.5462147900835,0,92624.292250327227521,266819.49958997050999,998.17103863937882124
132,7416788.0175167731941,5079355.322595205158,0,92624.292250327227521,323325.62061067618197,2937.6437896736433686
133,7436927.8910538908094,5080533.0989756202325,0,92624.292250327227521,364994.39368788769934,4028.3378032404184523
134,7457067.7645910084248,5081710.875356035307,0,92624.292250327227521,387909.01659999997355,4917.6018239614331833
135,7477207.6381281260401,5082888.6517364503816,0,92624.292250327227521,387909.01659999997355,4917.6018239614331833
136,7497347.5116652436554,5084066.4281168654561,0,92624.292250327227521,387909.01659999997355,4917.6018239614331833
137,7517487.3852023612708,5085244.2044972805306,0,83871.600387829152169,387909.01659999997355,4917.6018239614331833
138,7537627.2587394788861,5086421.9808776956052,0,62456.464897829151596,368190.00555177795468,4917.6018239614331833
139,7557767.1322765965015,5087599.7572581106797,0,62456.464897829151596,307661.89561282133218,4917.6018239614331833
140,7577907.0058137141168,5088777.5336385257542,0,62456.464897829151596,247290.23306512186537,4917.6018239614331833
141,7598046.8793508317322,5089955.3100189408287,0,41041.329407829151023,213511.12891186305205,4917.6018239614331833
142,7618186.7528879493475,5091133.0863993559033,0,19626.19391782915045,176746.72537434773403,2745.7980889635787207
143,7638326.6264250669628,5092310.8627797709778,0,19626.19391782915045,117334.81524270225782,550.3294025090095829
144,7658466.4999621845782,5093488.6391601860523,0,19626.19391782915045,69064.389727971341927,0
145,7678606.3734993021935,5094666.4155406011268,0,19626.19391782915045,33919.186722434060357,0
146,7698746.2470364198089,5095844.1919210162014,0,5774.3971747292853252,18222.102728479665529,0
147,7718886.1205735374242,5097021.9683014312759,0,5774.3971747292853252,0,0
148,7739025.9941106550395,5098199.7446818463504,0,0,0,0
149,7759165.8676477726549,5099377.521062261425,0,0,0,0
150,7779305.7411848902702,5100555.2974426764995,0,0,0,0
151,7799445.6147220078856,5101733.073823091574,0,0,0,0
152,7819585.4882591255009,5102910.8502035066485,0,12419.71413482594653,0,0
153,7839725.3617962431163,5104088.6265839217231,0,30965.221469165946473,0,559.66449142243789083
154,7859865.2353333607316,5105266.4029643367976,2026.5483598587554752,49510.728803505946416,0,1109.248451367099733
155,7880005.1088704783469,5106444.1793447518721,3273.779983510344664,49510.728803505946416,56262.897420432942454,3891.897204817099464
156,7900144.9824075959623,5107621.9557251669466,4942.6549496991428896,46641.100647845945787,128251.6396033114288,6674.5459582670991949
157,7920284.8559447135776,5108799.7321055820212,8264.1954633631939942,46641.100647845945787,201467.94824069051538,6674.5459582670991949
158,7940424.729481831193,5109977.5084859970957,8947.4699736530747032,46641.100647845945787,273220.58149495220277,9457.1947117170984711
159,7960564.6030189488083,5111155.2848664121702,8947.4699736530747032,46641.100647845945787,326199.81254214019282,11716.415800000000672
160,7980704.4765560664237,5112333.0612468272448,8947.4699736530747032,65186.60798218594573,332657.95109229930677,11716.415800000000672
161,8000844.350093184039,5113510.8376272423193,8947.4699736530747032,83732.115316525945673,306497.10550596663961,11716.415800000000672
162,8020984.2236303016543,5114688.6140076573938,8947.4699736530747032,62316.9798265259451,290420.34406151354779,11716.415800000000672
163,8041124.0971674192697,5115866.3903880724683,8947.4699736530747032,62316.9798265259451,230835.29501223308034,11262.143464840895831
164,8061263.970704536885,5117044.1667684875429,8947.4699736530747032,40901.844336525944527,187424.91663832304766,8787.3118529999992461
165,8081403.8442416545004,5118221.9431489026174,8784.1943840716576233,19486.708846525943954,144607.1763006435358,5858.2079020000001037
166,8101543.7177787721157,5119399.7195293176919,4372.3811805867117073,19486.708846525943954,76270.135265507648,2929.1039510000000519
167,8121683.591315889731,5120577.4959097327664,0,16617.080690865943325,6484.4773640648636501,0
168,8101002.4167038761079,5121779.6400773283094,0,5567.2336291458195774,0,0
169,8122238.2624218622223,5122981.7842449238524,0,24112.74096348581952,0,0
170,8143474.1081398483366,5124183.9284125193954,0,42658.248297825819463,0,0
171,8164709.9538578344509,5125386.0725801149383,0,61203.755632165819407,0,0
172,8185945.7995758205652,5126588.2167477104813,0,79749.26296650581935,0,0
173,8207181.6452938066795,5127790.3609153060243,0,98294.770300845819293,1468.8083274923285444,0
174,8228417.4910117927939,5128992.5050829015672,0,116840.27763518581924,1468.8083274923285444,0
175,8249653.3367297789082,5130194.6492504971102,0,135385.78496952581918,1468.8083274923285444,0
176,8270889.1824477650225,5131396.7934180926532,0,153931.29230386583367,16039.913793453879407,0
177,8292125.0281657511368,5132598.9375856881961,0,172476.79963820584817,50376.241707391862292,0
178,8313360.8738837372512,5133801.0817532837391,0,191022.30697254586266,100437.3769156022463,0
179,8334596.7196017233655,5135003.2259208792821,0,209567.81430688587716,164025.27968260546913,0
180,8355832.5653197094798,5136205.370088474825,0,228113.32164122589165,232961.53783365228446,0
181,8377068.4110376955941,5137407.514256070368,0,246658.82897556590615,299754.51653765822994,0
182,8398304.2567556817085,5138609.658423665911,0,265204.33630990592064,357336.78100600012112,0
183,8419540.1024736687541,5139811.8025912614539,0,283749.84364424593514,387909.01659999997355,0
184,8440775.9481916557997,5141013.9467588569969,0,302295.35097858594963,387909.01659999997355,0
185,8462011.7939096428454,5142216.0909264525399,0,308417.63354494119994,387909.01659999997355,0
186,8483247.639627629891,5143418.2350940480828,0,323270.68795221042819,341460.14864982606377,0
187,8504483.4853456169367,5144620.3792616436258,0,323270.68795221042819,288446.48634271888295,0
188,8525719.3310636039823,5145822.5234292391688,0,323270.68795221042819,229920.5889529424021,0
189,8546955.176781591028,5147024.6675968347117,0,323270.68795221042819,177058.44267443669378,0
190,8568191.0224995780736,5148226.8117644302547,0,323270.68795221042819,137849.36003012381843,0
191,8589426.8682175651193,5149428.9559320257977,0,341816.19528655044269,78965.55724105934496,0
192,8610662.7139355521649,5150631.1000996213406,0,360361.70262089045718,32320.347984651682054,0
193,8631898.5596535392106,5151833.2442672168836,0,360361.70262089045718,22316.868465239505895,0
194,8653134.4053715262562,5153035.3884348124266,0,378907.20995523047168,0,0
195,8674370.2510895133018,5154237.5326024079695,0,391268.51585079403594,0,0
196,8695606.0968075003475,5155439.6767700035125,0,409814.02318513405044,0,0
197,8716841.9425254873931,5156641.8209375990555,0,428359.53051947406493,0,0
198,8738077.7882434744388,5157843.9651051945984,0,446905.03785381407943,1813.7860380820836781,0
199,8759313.6339614614844,5159046.1092727901414,0,465450.54518815409392,1813.7860380820836781,0
200,8780549.4796794485301,5160248.2534403856844,0,483996.05252249410842,1813.7860380820836781,0
201,8801785.3253974355757,5161450.3976079812273,0,502541.55985683412291,12991.547081993461688,0
202,8823021.1711154226214,5162652.5417755767703,0,521087.06719117413741,48834.228377838808228,0
203,8844257.016833409667,5163854.6859431723133,0,539632.5745255141519,107234.33779988365131,0
204,8865492.8625513967127,5165056.8301107678562,0,558178.0818598541664,169982.86659859574866,0
205,8886728.7082693837583,5166258.9742783633992,0,576723.58919419418089,242072.33418299502227,0
206,8907964.553987370804,5167461.1184459589422,0,595269.09652853419539,306816.58623854228063,0
207,8929200.3997053578496,5168663.2626135544851,0,613814.60386287420988,362875.45484238961944,0
208,8950436.2454233448952,5169865.4067811500281,0,632360.11119721422438,387909.01659999997355,0
209,8971672.0911413319409,5171067.5509487455711,0,650905.61853155423887,387909.01659999997355,0
210,8992907.9368593189865,5172269.695116341114,0,650905.61853155423887,376517.70436602283735,0
211,8972226.7622473053634,5173471.839283936657,0,650905.61853155423887,366978.05491710017668,0
212,8951545.5876352917403,5174673.9834515322,0,650905.61853155423887,342894.77495326462667,0
213,8972781.4333532787859,5175876.1276191277429,0,650905.61853155423887,276244.44835944054648,0
214,8952100.2587412651628,5177078.2717867232859,0,629490.48304155422375,269099.41084271768341,0
215,8973336.1044592522085,5178280.4159543188289,0,629490.48304155422375,196837.22362262039678,0
216,8994571.9501772392541,5179482.5601219143718,0,629490.48304155422375,138510.22930017209728,0
217,8975341.1313608326018,5180684.7042895099148,0,629490.48304155422375,138510.22930017209728,0
218,8958044.6159803252667,5181886.8484571054578,0,629490.48304155422375,138510.22930017209728,0
219,8948111.5208592452109,5183088.9926247010008,0,629490.48304155422375,138510.22930017209728,0
220,8952431.6592395119369,5184291.1367922965437,0,629490.48304155422375,126349.65253837115597,0
221,8973667.5049574989825,5185493.2809598920867,0,608075.34755155420862,125265.43398985319072,0
222,8994903.3506754860282,5186695.4251274876297,0,594059.9670123020187,125265.43398985319072,0
223,9007818.5383575614542,5187897.5692950831726,0,594059.9670123020187,125265.43398985319072,0
224,9029054.3840755484998,5189099.7134626787156,0,594059.9670123020187,125265.43398985319072,0
225,9050290.2297935355455,5190301.8576302742586,0,594059.9670123020187,142728.38912436756073,0
226,9071526.0755115225911,5191504.0017978698015,0,594059.9670123020187,176530.13183605537051,0
227,9092761.9212295096368,5192706.1459654653445,0,594059.9670123020187,217960.00299426223501,0
228,9113997.7669474966824,5193908.2901330608875,0,594059.9670123020187,269565.04906269686762,0
229,9135233.6126654837281,5195110.4343006564304,0,594059.9670123020187,320839.50130494323093,0
230,9156469.4583834707737,5196312.5784682519734,0,594059.9670123020187,362707.43820670334389,0
231,9177705.3041014578193,5197514.7226358475164,0,594059.9670123020187,387909.01659999997355,0
232,9198941.149819444865,5198716.8668034430593,0,594059.9670123020187,387909.01659999997355,0
233,9200323.599444501102,5199919.0109710386023,0,572644.83152230200358,387909.01659999997355,0
234,9179642.4248324874789,5201121.1551386341453,0,572644.83152230200358,340984.22454944445053,0
235,9158961.2502204738557,5202323.2993062296882,0,551229.69603230198845,290974.15009075554553,0
236,9138280.0756084602326,5203525.4434738252312,0,551229.69603230198845,221657.23598889954155,0
237,9117598.9009964466095,5204727.5876414207742,0,529814.56054230197333,183214.16369931423105,0
238,9096917.7263844329864,5204009.6865410394967,0,508399.4250523019582,149395.07904881797731,0
239,9076236.5517724193633,5204739.8806024892256,0,486984.28956230194308,114912.1994267279515,0
240,9055555.3771604057401,5205942.0247700847685,0,465569.15407230192795,91323.258662288528285,0
241,9034874.202548392117,5207144.1689376803115,0,444154.01858230191283,84471.164291476743529,0
242,9014193.0279363784939,5208346.3131052758545,0,422738.8830923018977,83849.655999887356302,0
243,9005192.9245599005371,5209548.4572728713974,0,401323.74760230188258,83849.655999887356302,0
244,9004545.0471120178699,5210750.6014404669404,0,379908.61211230186746,83849.655999887356302,0
245,9010378.2200678233057,5211952.7456080624834,0,358493.47662230185233,83849.655999887356302,0
246,9016661.0110881086439,5213154.8897756580263,0,337127.38954145839671,83849.655999887356302,0
247,9037896.8568060956895,5214357.0339432535693,0,337127.38954145839671,51221.511991317522188,0
248,9059132.7025240827352,5215559.1781108491123,0,329623.3391297494527,51221.511991317522188,0
249,9080368.5482420697808,5216761.3222784446552,0,329623.3391297494527,62164.043034550886659,0
250,9101604.3939600568265,5217963.4664460401982,0,329623.3391297494527,98014.282917309377808,0
251,9122840.2396780438721,5219165.6106136357412,0,329623.3391297494527,151198.74351066356758,0
252,9144076.0853960309178,5220367.7547812312841,0,329623.3391297494527,224370.82316041388549,0
253,9165311.9311140179634,5221569.8989488268271,0,329623.3391297494527,291311.60631191165885,0
254,9186547.7768320050091,5222772.0431164223701,0,329623.3391297494527,346517.5653374826652,0
255,9207783.6225499920547,5223974.187284017913,0,329623.3391297494527,380627.81924163573422,0
256,9229019.4682679791003,5225176.331451613456,0,329623.3391297494527,387909.01659999997355,0
257,9226124.9988753832877,5226378.475619208999,0,329623.3391297494527,387909.01659999997355,0
258,9205443.8242633696645,5227580.6197868045419,0,308208.20363974943757,380885.02191438415321,0
259,9184762.6496513560414,5228782.7639544000849,0,308208.20363974943757,329272.08448629704071,0
260,9164081.4750393424183,5229984.9081219956279,0,308208.20363974943757,281035.12278373970184,0
261,9185317.320757329464,5231187.0522895911708,0,308208.20363974943757,194884.34516912681283,0
262,9164636.1461453158408,5230200.9137142654508,0,286793.06814974942245,167161.55423412163509,0
263,9143954.9715333022177,5230284.3810922708362,0,283878.93207799771335,115888.14612161778496,0
264,9123273.7969212885946,5231486.5252598663792,0,283878.93207799771335,68455.680273329518968,0
265,9102592.6223092749715,5232688.6694274619222,0,283878.93207799771335,34300.262865778582636,0
266,9081911.4476972613484,5233890.8135950574651,0,262463.79658799769823,26249.711071940997499,0
267,9061230.2730852477252,5235092.9577626530081,0,245224.06533403863432,26249.711071940997499,0
268,9040549.0984732341021,5236295.1019302485511,0,236998.22110172943212,26249.711071940997499,0
269,9040566.727834654972,5237497.246097844094,0,215583.085611729417,26249.711071940997499,0
270,9061802.5735526420176,5238699.390265439637,0,194167.95012172940187,10063.676245677968836,0
271,9083038.4192706290632,5239901.53443303518,0,172752.81463172938675,0,0
272,9104274.2649886161089,5241103.6786006307229,0,161919.74548602473806,0,0
273,9125510.1107066031545,5242305.8227682262659,0,161919.74548602473806,6193.6709767717047725,0
274,9146745.9564245902002,5243507.9669358218089,0,161919.74548602473806,37039.157683153818652,0
275,9167981.8021425772458,5244710.1111034173518,0,161919.74548602473806,83930.855534149290179,0
276,9189217.6478605642915,5245912.2552710128948,0,161919.74548602473806,149511.79472494299989,0
277,9210453.4935785513371,5247114.3994386084378,0,161919.74548602473806,217316.23224953838508,0
278,9231689.3392965383828,5248316.5436062039807,0,161919.74548602473806,275588.78618109179661,0
279,9252925.1850145254284,5249518.6877737995237,0,161919.74548602473806,314372.99796176969539,0
280,9274161.0307325124741,5250720.8319413950667,0,161919.74548602473806,331130.38972496165661,0
281,9295396.8764504995197,5251922.9761089906096,0,154894.90384708368219,331130.38972496165661,0
282,9291263.6874662339687,5253125.1202765861526,0,133479.76835708369617,331130.38972496165661,0
283,9270582.5128542203456,5254327.2644441816956,0,112064.6328670836956,327205.78952296689386,0
284,9291818.3585722073913,5255529.4086117772385,0,90649.497377083695028,284923.2225911237183,0
285,9271137.1839601937681,5256731.5527793727815,0,90649.497377083695028,266437.19850336370291,0
286,9292373.0296781808138,5255713.1198878008872,0,69234.361887083694455,214553.43860107084038,0
287,9313608.8753961678594,5255408.672768115066,0,64245.406470000001718,142653.49150986544555,0
288,9334844.7211141549051,5256610.816935710609,0,42830.270980000001146,98381.476804303529207,0
289,9356080.5668321419507,5257812.9611033061519,0,21415.135490000000573,67681.333003595587797,0
290,9351501.3009817898273,5259015.1052709016949,0,0,67681.333003595587797,0
291,9372737.146699776873,5260217.2494384972379,0,0,33167.729689787200186,0
292,9393972.9924177639186,5261419.3936060927808,0,0,9619.9201155528717209,0
293,9415208.8381357509643,5262621.5377736883238,0,0,0,0
294,9436444.6838537380099,5263823.6819412838668,0,1131.2458071050716626,0,0
295,9457680.5295717250556,5265025.8261088794097,0,19676.753141445071378,0,0
296,9478916.3752897121012,5266227.9702764749527,0,38222.260475785071321,11203.449317813534435,0
297,9500152.2210076991469,5267430.1144440704957,0,56767.767810125071264,45536.617800328807789,0
298,9521388.0667256861925,5268632.2586116660386,0,75313.275144465063931,98072.831665593839716,0
299,9542623.9124436732382,5269834.4027792615816,0,93858.782478805063874,163768.0427216484095,0
300,9563859.7581616602838,5271036.5469468571246,0,112404.28981314506382,236209.78964817262022,324.78059402866603023
301,9585095.6038796473294,5272238.6911144526675,0,130949.79714748506376,305453.67677046172321,2320.6362017226401804
302,9606331.4495976343751,5273440.8352820482105,668.15473662382953535,149495.3044818250637,360667.37795246148016,5103.2849551726394566
303,9627567.2953156214207,5274642.9794496437535,890.75145832653686284,168040.81181616504909,387909.01659999997355,7885.9337086226387328
304,9648803.1410336084664,5275845.1236172392964,890.75145832653686284,186586.31915050506359,387909.01659999997355,8787.9532663516729372
305,9668333.558252170682,5277047.2677848348394,890.75145832653686284,186586.31915050506359,387909.01659999997355,8787.9532663516729372
306,9689569.4039701577276,5278249.4119524303824,890.75145832653686284,186586.31915050506359,339719.48660870577442,8787.9532663516729372
307,9710805.2496881447732,5279451.5561200259253,93.469989701320059794,186586.31915050506359,273040.14922922407277,8787.9532663516729372
308,9732041.0954061318189,5280653.7002876214683,93.469989701320059794,165171.18366050504846,231585.24071463447763,5858.8493153516728853
309,9739222.4790828246623,5281855.8444552170113,93.469989701320059794,165171.18366050504846,182260.70079113054089,5858.8493153516728853
310,9718541.3044708110392,5283057.9886228125542,93.469989701320059794,143756.04817050503334,167343.36546280398034,2929.7453643516728334
